% Model:              antena_microStript_AITOR.mph
% Version:            COMSOL 5.0.0.243
% Date:               Jan 11 2023, 12:19
% Dimension:          3
% Nodes:              9721
% Expressions:        1
% Description:        Multislice
% x                       y                        z                        Color
-0.48221261503006296      77.80154478267113        50                       0.415058731271575
-0.5294415768879911       75.88534952503065        50.00000000000001        0.5252684964690786
-1.1615697648534815       76.33094311716451        50.00000000000001        0.49068914550754766
2.0365232034083386E-15    76.15455062934493        50                       0.5103230661670383
1.550324234760436E-15     75.51214076996811        50                       0.5979920168113056
-0.22386691167978368      75.66994683404567        50.00000000000001        0.5738442035165934
-0.5522723483717354       74.95904891785219        50                       0.6663202130954293
-0.5966050620889637       73.16036157768117        50                       1.0576782029933796
-1.1899688983291186       73.5786297838239         50.00000000000001        0.8517706181160918
-2.795494881316255        75.48482989209337        50                       0.5238832726273146
-2.814256940660333        74.72360695336276        50                       0.6123760023891658
-3.0653746046765007       74.9006223500616         50                       0.5973024088374923
-1.6246728991697768       75.32846564150401        50                       0.5605012235883664
-1.6246728991697779       73.885057057496          50                       0.7819256438534183
-2.1276717515028114       74.23962606694275        50                       0.7260030629701031
-2.8655546146579485       72.64233402727439        50.00000000000001        0.9743417722837214
-2.881420425861317        71.99861900601331        50.00000000000001        1.1640498727935173
-3.093773738152145        72.14830901672102        50                       1.0525305478546785
-3.2493457983395557       74.5023806536631         50                       0.6337500594260859
-3.249345798339558        72.25797334502394        50.00000000000001        1.0262892586235302
-4.031476591325836        72.80930529983986        50                       0.9390665364039978
-5.108777147602476        73.1681150015156         50.00000000000001        0.6922051190190927
-5.166235789633679        70.83687643434546        50.00000000000001        1.3622846444311458
-5.9352814311488675       71.37898453273698        50                       1.2353499939804726
-1.6246728991697754       76.65738922900871        50.000000000000014       0.4621101809507462
-3.2493457983395553       75.03030551653661        50                       0.5459536576880775
-4.874018697509333        73.40322180406456        50.00000000000001        0.662691071785876
-4.320140533878533        73.95792185427044        50                       0.6098626151463469
-6.498691596679114        71.77613809159246        50                       0.8496326635485446
-1.624672899169779        72.63762779715925        50                       1.0937797945753003
-3.249345798339559        71.81154280931837        50.00000000000001        1.1860530971440264
-4.874018697509336        70.98545782147747        50.00000000000001        1.327695173386317
-6.498691596679117        70.15937283363658        50                       1.5229427918364116
-4.154844858973693        71.35113063596573        50                       1.264379833210481
3.648525286416826E-15     78.28447294148079        50                       0.3640278821475061
-2.2139442659319832E-31   73.46371278500013        50                       1.0405298282001738
-7.451051153406018        69.67513386267758        50                       1.7429635488067607
-7.42205941388867         70.85140011093782        50                       1.262919433317627
6.127831738340434E-15     64.66441871732103        50.00000000000001        7.600879547478616
-0.6843747381879062       65.24309024354483        50                       6.466249288321965
5.202483630582674E-15     65.99317747944333        50                       5.428805828822642
3.387244862558661E-15     68.59977968474813        50.000000000000014       2.498348872537557
-1.253034005978914        67.92374233000712        50                       2.8705592388980063
-0.3966001456777884       68.86240951211866        50.00000000000001        2.2021549408713086
4.595873803755325E-15     66.8642422342408         50                       4.005927656154852
3.0639158691702176E-15    69.0640657511606         50                       2.093808753984668
-0.12001897995043034      69.1655475307009         50.00000000000001        2.0513715596489006
2.9016373252744917E-15    69.29709052886116        50.00000000000001        2.0162256314987297
1.5319579345851086E-15    71.26388926808035        50                       1.3463091641267015
-0.6886782477414376       71.84619961716317        50                       1.3067416499247417
6.007910199663275E-16     72.60100357827895        50                       1.2679170606201473
-1.6246728991697743       66.03815724639992        50                       4.902805844671246
-2.3860490320074037       66.68193712931334        50                       4.051229257045142
-1.6246728991697756       67.51641930273696        50                       3.309100459804096
-1.6246728991697772       69.67564303904254        50                       1.8503031393563751
-2.954708299798409        69.36258921577566        50                       1.8648658791530464
-2.275722502325711        70.10677007404222        50                       1.577948330843395
-1.6246728991697759       68.2379807633197         50                       2.5378899352082245
-1.6246728991697779       70.43780428023948        50.00000000000001        1.4897847264580266
-1.8216932737699203       70.6043944164694         50.00000000000001        1.4695531454342656
-1.624672899169778        70.82033235215478        50.00000000000001        1.4478312738603014
-3.249345798339556        67.4118957754788         50.00000000000001        3.0907147702964988
-4.087723325826914        68.12078401508185        50                       2.5372815927760177
-3.249345798339557        69.03966112603061        50                       2.070669663880156
-3.249345798339558        70.75150639333694        50                       1.473754498843291
-4.656382593617916        70.80143610154417        50                       1.4260163232538745
-3.249345798339557        69.61171929239859        50                       1.7128560170538003
-4.874018697509334        68.78563430455768        50                       2.0158924635612214
-5.789397619646412        69.55963090085038        50                       1.7544872125920858
