% Model:              antena_microStript_AITOR.mph
% Version:            COMSOL 5.0.0.243
% Date:               Jan 11 2023, 12:13
% Dimension:          3
% Nodes:              9703
% Expressions:        1
% Description:        Multislice
% x                       y                        z                        Color
-0.48221261503006296      77.80154478267113        50                       -0.10151599416294567
-0.5294415768879911       75.88534952503065        50.00000000000001        -0.021061029613357783
-1.1615697648534815       76.33094311716451        50.00000000000001        -0.025395532749183797
2.0365232034083386E-15    76.15455062934493        50                       -0.030077824696914026
1.550324234760436E-15     75.51214076996811        50                       -7.474158937542663E-5
-0.22386691167978368      75.66994683404567        50.00000000000001        -0.005788413120418282
-0.5522723483717354       74.95904891785219        50                       0.03208595482968188
-0.5966050620889637       73.16036157768117        50                       0.16366099523396233
-1.1899688983291186       73.5786297838239         50.00000000000001        0.10343855713920994
-2.795494881316255        75.48482989209337        50                       -0.055932605620320056
-2.814256940660333        74.72360695336276        50                       0.030810914465137226
-3.0653746046765007       74.9006223500616         50                       0.02918501811165562
-1.6246728991697768       75.32846564150401        50                       -6.51870736774771E-4
-1.6246728991697779       73.885057057496          50                       0.08254414063249653
-2.1276717515028114       74.23962606694275        50                       0.06896225801489975
-2.8655546146579485       72.64233402727439        50.00000000000001        0.17702313631154462
-2.881420425861317        71.99861900601331        50.00000000000001        0.25853377072197026
-3.093773738152145        72.14830901672102        50                       0.20949175639446033
-3.2493457983395557       74.5023806536631         50                       0.04303346362742735
-3.249345798339558        72.25797334502394        50.00000000000001        0.20113342488406555
-4.031476591325836        72.80930529983986        50                       0.17817604213154606
-5.108777147602476        73.1681150015156         50.00000000000001        0.045598523426828574
-5.166235789633679        70.83687643434546        50.00000000000001        0.38073376278519633
-5.9352814311488675       71.37898453273698        50                       0.327438562864128
-1.6246728991697754       76.65738922900871        50.000000000000014       -0.08693558687914968
-3.2493457983395553       75.03030551653661        50                       -0.04609088669472611
-4.874018697509333        73.40322180406456        50.00000000000001        0.025537049944737586
-4.320140533878533        73.95792185427044        50                       -0.005314892540305725
-6.498691596679114        71.77613809159246        50                       0.1455242072642221
-1.624672899169779        72.63762779715925        50                       0.20204297702546536
-3.249345798339559        71.81154280931837        50.00000000000001        0.27495830710007496
-4.874018697509336        70.98545782147747        50.00000000000001        0.3621534404475215
