% Model:              antena_microStript_AITOR.mph
% Version:            COMSOL 5.0.0.243
% Date:               Jan 11 2023, 12:12
% Dimension:          3
% Nodes:              11629
% Expressions:        1
% Description:        Multislice
% x                       y                        z                        Color
5.267356722608669E-15     73.23887728995597        40                       -3.1648911861880666
6.187517592957486E-15     72.10034515722643        40                       -4.523356607673761
-0.2282592993431799       73.40716771138436        40                       -2.9858236137286855
6.873598544764118E-15     71.24101432224083        40                       -5.539645340749859
-1.54985386912744         72.21297219239413        40.00000000000001        -4.2798822163819565
-1.5693008292401391       72.31464088692397        40.00000000000001        -3.9549291265038544
7.082680928608246E-15     70.99274293839548        39.99999999999999        -6.096814023286386
-1.1638925860887066       70.05315484451876        40                       -7.9014988133784625
-1.6246728991697736       72.26953007538283        40                       -4.025314137234728
-1.6246728991697719       70.34253198367813        40                       -7.124172266802914
-1.3074953541885663       72.5279299595647         40                       -3.7502716334329556
8.482058850583968E-15     69.26126664838795        40                       -9.889421515290412
4.995695667866495E-15     73.59312720772012        40                       -2.5950104923121007
-2.9103423591371085       71.22211406246356        40                       -5.253777613631021
9.05829792929977E-15      89.03027655623697        40                       0.08740119098271952
9.051076603483204E-15     89.02147200387716        40                       0.08771928501499864
-0.012470262775277682     89.02112921409409        40                       0.16285932753933088
-0.2373471254295205       89.19138701935377        40.00000000000001        0.1568305312944147
1.1221476413582557E-14    91.63030860322654        40                       -0.013656607843061695
-3.406128186114633        91.58365579534299        40                       0.2406448254615395
9.04326022777581E-15      89.01220199319954        40.00000000000001        0.16306464389304554
-3.577709270841927        91.05735056125677        40                       0.41633752438141725
-2.0671778804793          88.19733653037243        40                       0.19760786814640055
-3.571111143733618        87.59436547580509        40                       0.1677480716110471
-3.4546030622743604       91.43147160280847        40                       0.435437997486835
-4.514972988196472        88.23569765387552        40.00000000000001        0.2764260259128456
-4.136330102927349        87.34607971614781        40                       0.1575046905521128
-4.940810768172755        86.99269260863647        40                       0.2138170946367057
-3.5681937675696815       86.06319913442903        40                       0.13310763050867308
-2.6862557262006637       84.03948648064974        40                       0.07548991779562896
-3.5636357129392784       83.67093312550651        40                       0.036365156873866177
