Field_value_1,Field_value_2,Field_value_3,Field_value_4,Field_value_5,Field_value_6,Field_value_7,Field_value_8,Field_value_9,Field_value_10,Field_value_11,Field_value_12,Field_value_13,Field_value_14,Field_value_15,Field_value_16,Field_value_17,Field_value_18,Field_value_19,Field_value_20,Field_value_21,Field_value_22,Field_value_23,Field_value_24,Field_value_25,Field_value_26,Field_value_27,Field_value_28,Field_value_29,Field_value_30,Field_value_31,Field_value_32,Field_value_33,Field_value_34,Field_value_35,Field_value_36,Field_value_37,Field_value_38,Field_value_39,Field_value_40,Field_value_41,Field_value_42,Field_value_43,Field_value_44,Field_value_45,Field_value_46,Field_value_47,Field_value_48,Field_value_49,Field_value_50,Field_value_51,Field_value_52,Field_value_53,Field_value_54,Field_value_55,Field_value_56,Field_value_57,Field_value_58,Field_value_59,Field_value_60,Field_value_61,Field_value_62,Field_value_63,Field_value_64,Field_value_65,Field_value_66,Field_value_67,Field_value_68,Field_value_69,Field_value_70,Field_value_71,Field_value_72,Field_value_73,Field_value_74,Field_value_75,Field_value_76,Field_value_77,Field_value_78,Field_value_79,Field_value_80,Field_value_81,Field_value_82,Field_value_83,Field_value_84,Field_value_85,Field_value_86,Field_value_87,Field_value_88,Field_value_89,Field_value_90,Field_value_91,Field_value_92,Field_value_93,Field_value_94,Field_value_95,Field_value_96,Field_value_97,Field_value_98,Field_value_99,Field_value_100
(1.3374534211681247e-05+6.301388338189275e-06j),(1.3362898211784593e-05+6.325120832293721e-06j),(1.3351608074852865e-05+6.347976814849706e-06j),(1.334068243755821e-05+6.369936704809484e-06j),(1.3330139463790788e-05+6.39098182942903e-06j),(1.331999679895358e-05+6.411094425783224e-06j),(1.3310271525435243e-05+6.4302576412633875e-06j),(1.3300980119398276e-05+6.4484555331589895e-06j),(1.3292138409013843e-05+6.465673067426144e-06j),(1.3283761534269274e-05+6.481896116748023e-06j),(1.3275863908467181e-05+6.497111457991124e-06j),(1.3268459181529321e-05+6.511306769161675e-06j),(1.3261560205211266e-05+6.524470625964254e-06j),(1.3255179000327586e-05+6.536592498063536e-06j),(1.3249326726079456e-05+6.54766274514573e-06j),(1.3244013651570746e-05+6.55767261287437e-06j),(1.3239249129590496e-05+6.566614228828331e-06j),(1.3235041572732972e-05+6.574480598507231e-06j),(1.3231398431919523e-05+6.581265601482088e-06j),(1.322832617737866e-05+6.586963987763045e-06j),(1.3225830282134523e-05+6.591571374449413e-06j),(1.3223915208045542e-05+6.595084242719744e-06j),(1.3222584394429241e-05+6.5974999352114595e-06j),(1.322184024930114e-05+6.59881665383194e-06j),(1.3221684143248818e-05+6.5990334580339955e-06j),(1.3222116405955753e-05+6.5981502635800375e-06j),(1.3223136325381766e-05+6.596167841810496e-06j),(1.3224742149600405e-05+6.593087819422425e-06j),(1.3226931091286769e-05+6.588912678755743e-06j),(1.3229699334842182e-05+6.583645758575309e-06j),(1.3233042046135257e-05+6.5772912553273704e-06j),(1.3236953384832455e-05+6.569854224841349e-06j),(1.3241426519283837e-05+6.5613405844381185e-06j),(1.3246453643923614e-05+6.551757115398218e-06j),(1.3252025999137679e-05+6.54111146573542e-06j),(1.3258133893544185e-05+6.529412153213628e-06j),(1.3264766728625962e-05+6.516668568537427e-06j),(1.327191302564742e-05+6.50289097864096e-06j),(1.3279560454781567e-05+6.488090529993172e-06j),(1.328769586636607e-05+6.472279251832464e-06j),(1.3296305324201576e-05+6.4554700592387695e-06j),(1.3305374140797737e-05+6.4376767559476866e-06j),(1.3314886914467292e-05+6.418914036807451e-06j),(1.3324827568161563e-05+6.3991974897775315e-06j),(1.333517938993485e-05+6.378543597365518e-06j),(1.3345925074919335e-05+6.356969737398561e-06j),(1.3357046768686339e-05+6.334494183025078e-06j),(1.336852611186434e-05+6.311136101843432e-06j),(1.3380344285878809e-05+6.286915554055669e-06j),(1.3392482059674247e-05+6.261853489546863e-06j),(1.3404919837274084e-05+6.235971743793489e-06j),(1.3417637706029898e-05+6.2092930325083664e-06j),(1.3430615485407876e-05+6.181840944933995e-06j),(1.3443832776156848e-05+6.153639935701757e-06j),(1.3457269009699682e-05+6.124715315180029e-06j),(1.3470903497587485e-05+6.0950932382410865e-06j),(1.3484715480854198e-05+6.0648006913837856e-06j),(1.3498684179108457e-05+6.0338654781565235e-06j),(1.351278883919886e-05+6.0023162028333765e-06j),(1.3527008783288925e-05+5.970182252304513e-06j),(1.3541323456179355e-05+5.93749377615139e-06j),(1.3555712471716408e-05+5.904281664885754e-06j),(1.3570155658127669e-05+5.870577526341499e-06j),(1.3584633102129506e-05+5.836413660217606e-06j),(1.3599125191654828e-05+5.801823030780115e-06j),(1.3613612657053258e-05+5.766839237740703e-06j),(1.3628076610622318e-05+5.731496485339108e-06j),(1.3642498584333378e-05+5.695829549665946e-06j),(1.365686056562351e-05+5.659873744271868e-06j),(1.3671145031131063e-05+5.623664884117867e-06j),(1.3685334978261863e-05+5.587239247930302e-06j),(1.3699413954480701e-05+5.550633539032678e-06j),(1.3713366084232783e-05+5.513884844733288e-06j),(1.3727176093409502e-05+5.477030594356552e-06j),(1.3740829331283053e-05+5.4401085160111755e-06j),(1.3754311789845655e-05+5.403156592195408e-06j),(1.376761012050019e-05+5.366213014345454e-06j),(1.3780711648060664e-05+5.329316136436526e-06j),(1.3793604382032654e-05+5.292504427752443e-06j),(1.380627702515635e-05+5.2558164249413645e-06j),(1.3818718979206668e-05+5.219290683478724e-06j),(1.3830920348057378e-05+5.1829657286607225e-06j),(1.3842871938028492e-05+5.1468800062523924e-06j),(1.3854565255548382e-05+5.111071832915492e-06j),(1.3865992502174449e-05+5.075579346540522e-06j),(1.3877146567027447e-05+5.040440456606859e-06j),(1.3888021016707305e-05+5.005692794693192e-06j),(1.3898610082768578e-05+4.971373665258047e-06j),(1.3908908646844966e-05+4.937519996807093e-06j),(1.3918912223523393e-05+4.904168293561194e-06j),(1.39286169410769e-05+4.8713545877338145e-06j),(1.3938019520176224e-05+4.839114392522907e-06j),(1.3947117250708177e-05+4.807482655916419e-06j),(1.3955907966836654e-05+4.776493715406018e-06j),(1.3964390020450573e-05+4.746181253696714e-06j),(1.3972562253148539e-05+4.716578255494946e-06j),(1.3980423966917351e-05+4.687716965450036e-06j),(1.398797489366481e-05+4.65962884731914e-06j),(1.3995215163773475e-05+4.632344544417227e-06j),(1.4002145273844177e-05+4.605893841408301e-06j)
(2.7886476953279958e-05-3.6096511513209068e-06j),(2.7940241386419672e-05-3.4665784774392642e-06j),(2.797490241817739e-05-3.3204088593492885e-06j),(2.799033804293757e-05-3.1716764506025284e-06j),(2.7986463672434218e-05-3.0208902877236382e-06j),(2.796323165801916e-05-2.868531919985493e-06j),(2.792063072353457e-05-2.7150532177651626e-06j),(2.785868532029399e-05-2.560874370483819e-06j),(2.7777454915665513e-05-2.4063820839135054e-06j),(2.7677033226602435e-05-2.2519279853827197e-06j),(2.755754740917519e-05-2.0978272441462184e-06j),(2.741915721473726e-05-1.9443574129092747e-06j),(2.7262054122811377e-05-1.7917574952209445e-06j),(2.708646046012059e-05-1.6402272421861843e-06j),(2.6892628514424e-05-1.4899266806942578e-06j),(2.668083965095775e-05-1.3409758741336373e-06j),(2.6451403438342735e-05-1.1934549153605518e-06j),(2.6204656789815526e-05-1.047404150519466e-06j),(2.5940963124578702e-05-9.028246311775391e-07j),(2.56607115529711e-05-7.596787911394422e-07j),(2.5364316088035672e-05-6.178913432505997e-07j),(2.5052214884934103e-05-4.77350390482753e-07j),(2.4724869508532953e-05-3.3790874462110796e-07j),(2.4382764228382635e-05-1.993854449427509e-07j),(2.4026405339244178e-05-6.156746838785124e-08j),(2.36563205042982e-05+7.578837812072389e-08j),(2.3273058117215734e-05+2.129533933550832e-07j),(2.287718667838737e-05+3.502247563666716e-07j),(2.246929417981287e-05+4.879231516028158e-07j),(2.204998749245398e-05+6.263902568608275e-07j),(2.161989174926026e-05+7.659861070189291e-07j),(2.1179649716599774e-05+9.070863470748807e-07j),(2.0729921146468063e-05+1.0500793885735418e-06j),(2.027138210161782e-05+1.1953634840044598e-06j),(1.980472424564945e-05+1.343343734207038e-06j),(1.9330654090134692e-05+1.494429044224954e-06j),(1.8849892191008723e-05+1.649029043401548e-06j),(1.8363172286763483e-05+1.8075509858027236e-06j),(1.7871240371401676e-05+1.970396647285712e-06j),(1.7374853695664406e-05+2.1379592357003215e-06j),(1.6874779690719463e-05+2.3106203308059923e-06j),(1.637179480928609e-05+2.4887468705117345e-06j),(1.5866683280066215e-05+2.6726881999890794e-06j),(1.536023577234323e-05+2.86277320006862e-06j),(1.4853247968685761e-05+3.059307511101759e-06j),(1.434651904484366e-05+3.26257086814922e-06j),(1.3840850057134905e-05+3.4728145629411782e-06j),(1.3337042238878945e-05+3.690259047539148e-06j),(1.2835895208722748e-05+3.9150916940143425e-06j),(1.2338205095012709e-05+4.147464723740025e-06j),(1.1844762581674774e-05+4.387493319076134e-06j),(1.1356350882359637e-05+4.635253929304845e-06j),(1.0873743650875228e-05+4.890782781656798e-06j),(1.0397702837147913e-05+5.1540746071537545e-06j),(9.92897649911163e-06+5.425081589789388e-06j),(9.468296582007512e-06+5.7037125462802795e-06j),(9.016376677567477e-06+5.989832342253719e-06j),(8.57390977644467e-06+6.283261549303732e-06j),(8.141566028025908e-06+6.583776345853967e-06j),(7.719990522406455e-06+6.891108663224584e-06j),(7.309801109816162e-06+7.204946576724227e-06j),(6.911586273149011e-06+7.524934939988607e-06j),(6.525903069457965e-06+7.850676259179273e-06j),(6.153275156332003e-06+8.181731802053334e-06j),(5.794190918962816e-06+8.517622935332769e-06j),(5.4491017134408915e-06+8.857832682254323e-06j),(5.118420241387395e-06+9.201807490684655e-06j),(4.802519070438184e-06+9.548959200753906e-06j),(4.501729314348218e-06+9.8986671996087e-06j),(4.216339485588218e-06+1.0250280749628842e-05j),(3.946594532265784e-06+1.0603121475300467e-05j),(3.6926950700317467e-06+1.0956485992907496e-05j),(3.454796818337814e-06+1.1309648666303061e-05j),(3.2330102490085805e-06+1.1661864471260413e-05j),(3.027400453590705e-06+1.2012371950292985e-05j),(2.8379872343623694e-06+1.2360396239375004e-05j),(2.6647454222383507e-06+1.2705152147697823e-05j),(2.5076054231119094e-06+1.3045847271465228e-05j),(2.3664539924474554e-06+1.3381685122761334e-05j),(2.241135236194902e-06+1.3711868254721582e-05j),(2.1314518343589376e-06+1.4035601364595221e-05j),(2.037166481836141e-06+1.4352094356801946e-05j),(1.9580035394517493e-06+1.466056534875282e-05j),(1.8936508864996936e-06+1.4960243603014477e-05j),(1.8437619645293595e-06+1.5250372370339519e-05j),(1.8079580006494411e-06+1.5530211629151302e-05j),(1.7858303972408502e-06+1.5799040708247685e-05j),(1.776943273704427e-06+1.6056160780760413e-05j),(1.78083614472352e-06+1.6300897218759476e-05j),(1.7970267185074905e-06+1.6532601799312088e-05j),(1.8250137976050366e-06+1.675065475427399e-05j),(1.8642802641467909e-06+1.695446665759129e-05j),(1.9142961307943917e-06+1.714348014540918e-05j),(1.9745216382442532e-06+1.7317171465797358e-05j),(2.044410379860181e-06+1.747505185640007e-05j),(2.123412433884805e-06+1.761666874978075e-05j),(2.2109774837097855e-06+1.7741606807641778e-05j),(2.3065579068606105e-06+1.7849488786447912e-05j),(2.4096118136683752e-06+1.7939976238246836e-05j),(2.519606017056894e-06+1.8012770051655758e-05j)
(4.2286130694546095e-05-1.3506155849648602e-05j),(4.240432859180406e-05-1.3246029663835038e-05j),(4.248407762017879e-05-1.2978851756462167e-05j),(4.2525117503259046e-05-1.2705661551857763e-05j),(4.252726286649402e-05-1.2427449221167409e-05j),(4.249040233629818e-05-1.2145150990715487e-05j),(4.241449746182498e-05-1.185964480546052e-05j),(4.229958148203906e-05-1.157174636938269e-05j),(4.214575796068552e-05-1.128220558221983e-05j),(4.195319931144174e-05-1.099170338948744e-05j),(4.172214523495092e-05-1.0700849060207065e-05j),(4.145290108858775e-05-1.0410177904234948e-05j),(4.114583620871589e-05-1.0120149438554778e-05j),(4.0801382203877215e-05-9.831146009385636e-06j),(4.04200312358315e-05-9.543471874471555e-06j),(4.000233430365638e-05-9.257352747480171e-06j),(3.954889954425855e-05-8.972935804049006e-06j),(3.906039056065075e-05-8.69029014669147e-06j),(3.853752478725521e-05-8.40940772351763e-06j),(3.798107189932334e-05-8.130204693539545e-06j),(3.7391852271346604e-05-7.852523229226324e-06j),(3.6770735487104774e-05-7.576133744949066e-06j),(3.611863890178081e-05-7.300737538012961e-06j),(3.5436526254401084e-05-7.025969827116771e-06j),(3.472540632675844e-05-6.75140317130361e-06j),(3.398633164297559e-05-6.4765512507779235e-06j),(3.3220397201991144e-05-6.20087298935415e-06j),(3.24287392335244e-05-5.923776996779648e-06j),(3.161253396652316e-05-5.644626307731373e-06j),(3.07729963977389e-05-5.36274339292825e-06j),(2.991137904692624e-05-5.0774154165271364e-06j),(2.902897068424224e-05-4.7878997127803945e-06j),(2.8127095014741992e-05-4.4934294538353185e-06j),(2.7207109304437743e-05-4.193219479545111e-06j),(2.6270402932217947e-05-3.886472259251407e-06j),(2.531839585201501e-05-3.572383954686468e-06j),(2.4352536949966684e-05-3.250150552442753e-06j),(2.3374302281935492e-05-2.91897403386975e-06j),(2.2385193177625965e-05-2.5780685497963114e-06j),(2.1386734198666675e-05-2.2266665671443943e-06j),(2.0380470939388436e-05-1.86402495431177e-06j),(1.9367967660620343e-05-1.4894309721613837e-06j),(1.8350804748623783e-05-1.102208137576255e-06j),(1.733057599327206e-05-7.017219268287042e-07j),(1.63088856817388e-05-2.8738528648008926e-07j),(1.528734550625744e-05+1.4133607981959041e-07j),(1.4267571286930152e-05+5.849186794179447e-07j),(1.3251179513072732e-05+1.0437764833751096e-06j),(1.2239783709149239e-05+1.5182564923061449e-06j),(1.1234990633950242e-05+2.0086346424019394e-06j),(1.0238396324267737e-05+2.5151120770289473e-06j),(9.251581996888401e-06+3.03781180745565e-06j),(8.276109825232454e-06+3.5767757842055127e-06j),(7.313518609377604e-06+4.131962398297911e-06j),(6.365319360494971e-06+4.703244429221606e-06j),(5.432990822857835e-06+5.290407453900508e-06j),(4.517974958535941e-06+5.893148728174846e-06j),(3.6216724216312905e-06+6.511076549449373e-06j),(2.7454380504222724e-06+7.14371010617369e-06j),(1.8905764070383727e-06+7.790479816741006e-06j),(1.0583373952699593e-06+8.450728157243466e-06j),(2.4991198780819797e-07+9.123710974332385e-06j),(-5.335719054019217e-07+9.808599276226164e-06j),(-1.2910533959388014e-06+1.0504481491716531e-05j),(-2.021542371301631e-06+1.12103661838756e-05j),(-2.724123013985955e-06+1.1925185202089274e-05j),(-3.3979570551871347e-06+1.264779725307115e-05j),(-4.0422867342877775e-06+1.337699186866849e-05j),(-4.656437436802972e-06+1.411149374559543e-05j),(-5.239819985268679e-06+1.4849967429736053e-05j),(-5.791932559654022e-06+1.559102231538763e-05j),(-6.312362226233557e-06+1.6333217927777137e-05j),(-6.800786056453528e-06+1.707506945541135e-05j),(-7.256971820137558e-06+1.7815053497326416e-05j),(-7.680778240378858e-06+1.855161398910545e-05j),(-8.072154800625614e-06+1.9283168270645852e-05j),(-8.4311410977528e-06+2.0008113258089026e-05j),(-8.757865738296349e-06+2.0724831682082215e-05j),(-9.052544778467636e-06+2.1431698354626977e-05j),(-9.315479712035332e-06+2.2127086427178263e-05j),(-9.547055013623187e-06+2.2809373603391223e-05j),(-9.747735248389109e-06+2.3476948270953734e-05j),(-9.918061762394233e-06+2.4128215518287837e-05j),(-1.0058648971202717e-05+2.476160300352692e-05j),(-1.0170180267346465e-05+2.5375566645067267e-05j),(-1.0253403570212152e-05+2.596859610512298e-05j),(-1.030912654463708e-05+2.653922004006211e-05j),(-1.0338211517005367e-05+2.7086011093838485e-05j),(-1.0341570119902868e-05+2.7607590613531282e-05j),(-1.0320157698391376e-05+2.8102633068828154e-05j),(-1.0274967512690502e-05+2.856987016020969e-05j),(-1.0207024773494961e-05+2.9008094603574917e-05j),(-1.0117380547294514e-05+2.941616358205997e-05j),(-1.0007105569904038e-05+2.9793001858808657e-05j),(-9.87728400694285e-06+3.0137604547420086e-05j),(-9.729007200233146e-06+3.0449039539698402e-05j),(-9.563367439017345e-06+3.072644959312138e-05j),(-9.381451794532814e-06+3.096905408310985e-05j),(-9.184336055839281e-06+3.1176150427682586e-05j),(-8.973078803881821e-06+3.134711519440021e-05j)
(5.651551311213166e-05-2.3348276025283333e-05j),(5.669603603869057e-05-2.29752462947639e-05j),(5.68189704677072e-05-2.2591251823189123e-05j),(5.6883922879331695e-05-2.219781920170026e-05j),(5.689061134435116e-05-2.1796401769509767e-05j),(5.6838864216800594e-05-2.1388372694310474e-05j),(5.672861856646482e-05-2.0975018582242266e-05j),(5.655991838455638e-05-2.0557533649556148e-05j),(5.633291259576149e-05-2.013701448452629e-05j),(5.604785290933639e-05-1.9714455424491066e-05j),(5.570509154102664e-05-1.9290744569183916e-05j),(5.530507883628939e-05-1.8866660447772594e-05j),(5.4848360823647356e-05-1.8442869353281536e-05j),(5.4335576725025417e-05-1.801992335435594e-05j),(5.376745644763922e-05-1.7598258990650483e-05j),(5.3144818079463795e-05-1.7178196654515335e-05j),(5.246856540753934e-05-1.675994065811469e-05j),(5.173968547541373e-05-1.634357998166858e-05j),(5.0959246192918256e-05-1.592908969516246e-05j),(5.012839400826358e-05-1.5516333042629582e-05j),(4.924835164917699e-05-1.5105064174987061e-05j),(4.8320415936516164e-05-1.4694931514399357e-05j),(4.734595567053684e-05-1.4285481730255683e-05j),(4.632640958680553e-05-1.3876164304083518e-05j),(4.526328437566944e-05-1.3466336658078425e-05j),(4.415815275627495e-05-1.3055269819410277e-05j),(4.301265159338954e-05-1.2642154590069258e-05j),(4.18284800427758e-05-1.2226108189739885e-05j),(4.060739770861745e-05-1.1806181337039285e-05j),(3.93512227945392e-05-1.1381365732427125e-05j),(3.8061830228118994e-05-1.0950601904192383e-05j),(3.6741149737487816e-05-1.0512787377146817e-05j),(3.5391163857667256e-05-1.0066785122014119e-05j),(3.4013905843721316e-05-9.611432242001174e-06j),(3.261145746760982e-05-9.145548851680058e-06j),(3.118594667582969e-05-8.667947102107015e-06j),(2.973954508552129e-05-8.177440305066382e-06j),(2.827446529769264e-05-7.672852108462946e-06j),(2.6792958007572936e-05-7.1530256742116055e-06j),(2.5297308893829154e-05-6.616832809497239e-06j),(2.3789835270455268e-05-6.06318300201672e-06j),(2.2272882487546586e-05-5.491032309782015e-06j),(2.074882006988039e-05-4.899392056272363e-06j),(1.9220037585207484e-05-4.287337282187094e-06j),(1.7688940237385712e-05-3.6540149057827595e-06j),(1.615794418291902e-05-2.9986515447885713e-06j),(1.4629471573068162e-05-2.3205609541932123e-06j),(1.3105945327426946e-05-1.6191510357910723e-06j),(1.1589783648670273e-05-8.939303772719239e-07j),(1.0083394292032028e-05-1.4451428083725536e-07j),(8.589168606914741e-06+6.293697561713799e-07j),(7.109475371824617e-06+1.427877143346498e-06j),(5.646654447515834e-06+2.2510419136147808e-06j),(4.20301027677411e-06+3.0987730822160026e-06j),(2.780805262622761e-06+3.9708516728796e-06j),(1.3822530598548514e-06+4.866928431937817e-06j),(9.51181763874998e-09+5.7865222470135105e-06j),(-1.3353225865258166e-06+6.729019282623309e-06j),(-2.650223279044837e-06+7.69367284057489e-06j),(-3.933239044405661e-06+8.679603948443083e-06j),(-5.18250085564957e-06+9.685802674719873e-06j),(-6.396228234544865e-06+1.0711130164486755e-05j),(-7.572735394362573e-06+1.1754321384696662e-05j),(-8.710437118120969e-06+1.2813988563417104e-05j),(-9.807854325603992e-06+1.3888625302723032e-05j),(-1.0863619283376056e-05+1.4976611340378545e-05j),(-1.1876480413407716e-05+1.6076217931058518e-05j),(-1.284530665778747e-05+1.7185613813674326e-05j),(-1.376909135931008e-05+1.8302871727429298e-05j),(-1.464695562048254e-05+1.9425975435574592e-05j),(-1.5478151106652757e-05+2.0552827212508493e-05j),(-1.626206226251275e-05+2.1681255746891805e-05j),(-1.6998207915126846e-05+2.2809024410875527e-05j),(-1.7686242240846505e-05+2.393383984337675e-05j),(-1.832595507795737e-05+2.5053360793624234e-05j),(-1.8917271571617708e-05+2.6165207169938503e-05j),(-1.9460251142540924e-05+2.726696923793085e-05j),(-1.9955085775903688e-05+2.8356216912006786e-05j),(-2.0402097632070538e-05+2.9430509084244664e-05j),(-2.080173598586953e-05+3.0487402935389815e-05j),(-2.1154573506275938e-05+3.1524463173843915e-05j),(-2.1461301893414672e-05+3.253927115013104e-05j),(-2.172272689472624e-05+3.3529433796361486e-05j),(-2.1939762726907055e-05+3.449259234267096e-05j),(-2.211342593478911e-05+3.5426430765454085e-05j),(-2.224482872262232e-05+3.632868392540649e-05j),(-2.233517179722515e-05+3.719714535689951e-05j),(-2.2385736766143052e-05+3.802967467399416e-05j),(-2.239787813726442e-05+3.882420456241625e-05j),(-2.237301496926544e-05+3.957874733100869e-05j),(-2.23126222247664e-05+4.029140100051268e-05j),(-2.2218221880164154e-05+4.0960354911942914e-05j),(-2.2091373847747392e-05+4.158389484127934e-05j),(-2.1933666766893432e-05+4.216040761163478e-05j),(-2.1746708721889553e-05+4.268838519843608e-05j),(-2.15321179442155e-05+4.3166428327420935e-05j),(-2.1291513556977312e-05+4.359324956936172e-05j),(-2.102650641860625e-05+4.3967675939338e-05j),(-2.0738690121946806e-05+4.4288651012045684e-05j),(-2.0429632203469575e-05+4.455523656802575e-05j)
(7.05173275052128e-05-3.3096380933992733e-05j),(7.07569598488882e-05-3.2616394025600756e-05j),(7.092016935603263e-05-3.212159329092185e-05j),(7.100643686456621e-05-3.16139659069081e-05j),(7.101539032770168e-05-3.1095402005900803e-05j),(7.094680312419804e-05-3.056768566562686e-05j),(7.080059203319809e-05-3.0032486600187047e-05j),(7.05768149168975e-05-2.949135259369898e-05j),(7.027566815408166e-05-2.8945702713551087e-05j),(6.989748386681315e-05-2.8396821335422353e-05j),(6.9442726981281e-05-2.784585300735208e-05j),(6.89119921620579e-05-2.7293798175248116e-05j),(6.8306000656789e-05-2.6741509787328813e-05j),(6.762559708568327e-05-2.618969079013017e-05j),(6.687174620715274e-05-2.5638892523905698e-05j),(6.604552968757819e-05-2.5089514020521676e-05j),(6.514814289952352e-05-2.4541802202322064e-05j),(6.418089176883931e-05-2.3995852975927368e-05j),(6.314518968702158e-05-2.3451613210545628e-05j),(6.204255450100274e-05-2.2908883586128463e-05j),(6.0874605588287545e-05-2.236732229260311e-05j),(5.964306102107428e-05-2.182644955746098e-05j),(5.834973481877607e-05-2.1285652975188484e-05j),(5.6996534284228995e-05-2.0744193608384516e-05j),(5.558545741490584e-05-2.0201212826929852e-05j),(5.411859037669155e-05-1.965573984824873e-05j),(5.2598105024273756e-05-1.9106699938539826e-05j),(5.1026256448999964e-05-1.8552923231847903e-05j),(4.940538053220121e-05-1.7993154121003955e-05j),(4.773789147951256e-05-1.742606117177963e-05j),(4.6026279309672914e-05-1.685024750908713e-05j),(4.4273107269684374e-05-1.6264261621711002e-05j),(4.248100914708295e-05-1.5666608529893334e-05j),(4.065268644943365e-05-1.5055761258112998e-05j),(3.8790905421025955e-05-1.443017255361659e-05j),(3.689849386711967e-05-1.3788286789683528e-05j),(3.497833775697308e-05-1.3128551991255685e-05j),(3.303337757827459e-05-1.244943191944495e-05j),(3.106660441747856e-05-1.1749418150572001e-05j),(2.9081055742904086e-05-1.1027042084798172e-05j),(2.7079810870265362e-05-1.0280886819111828e-05j),(2.5065986093536366e-05-9.509598819436703e-06j),(2.3042729467678022e-05-8.711899326961964e-06j),(2.1013215233731578e-05-7.886595434468037e-06j),(1.8980637881066847e-05-7.032590769455013e-06j),(1.6948205846118218e-05-6.148895722286584e-06j),(1.4919134851694702e-05-5.234637159351137e-06j),(1.289664089585767e-05-4.289067563425043e-06j),(1.088393290436606e-05-3.3115735460040524e-06j),(8.884205065730071e-06-2.301683679350618e-06j),(6.9006288729375555e-06-1.2590755993844683e-06j),(4.9363449008537045e-06-1.8358233431526164e-07j),(2.9944543530895096e-06+9.248021819335856e-07j),(1.0780104167249924e-06+2.065918447946081e-06j),(-8.099905323999096e-07+3.2394376162604283e-06j),(-2.6666178271037577e-06+4.444858624450121e-06j),(-4.489015458632408e-06+5.681506256792846e-06j),(-6.274411025203278e-06+6.948530151776683e-06j),(-8.020124623003712e-06+8.2449047647833e-06j),(-9.723577621082064e-06+9.569430289213593e-06j),(-1.1382301259875236e-05+1.0920734533135447e-05j),(-1.2993945011993372e-05+1.2297275742283024e-05j),(-1.45562846433575e-05+1.3697346353981299e-05j),(-1.6067229912871934e-05+1.5119077660360117e-05j),(-1.7524831849524017e-05+1.6560445353120817e-05j),(-1.892728954713863e-05+1.8019275916180106e-05j),(-2.0272956418971017e-05+1.9493253826800088e-05j),(-2.1560345856886902e-05+2.0979929520377088e-05j),(-2.278813624303426e-05+2.2476728068958847e-05j),(-2.3955175265631e-05+2.3980958518843487e-05j),(-2.5060483494745326e-05+2.5489823828333307e-05j),(-2.6103257178691125e-05+2.7000431342915676e-05j),(-2.7082870226856232e-05+2.8509803741865056e-05j),(-2.7998875350374913e-05+3.0014890387535553e-05j),(-2.8851004337996835e-05+3.151257900647491e-05j),(-2.963916745072971e-05+3.299970762995988e-05j),(-3.0363451925285995e-05+3.447307672064405e-05j),(-3.1024119582974395e-05+3.592946141173428e-05j),(-3.162160354738711e-05+3.7365623785469315e-05j),(-3.215650408096777e-05+3.877832511866157e-05j),(-3.2629583557245294e-05+4.016433802466598e-05j),(-3.304176059211118e-05+4.15204584233379e-05j),(-3.339410336394493e-05+4.284351727331072e-05j),(-3.3687822158587444e-05+4.413039200422751e-05j),(-3.392426118106902e-05+4.53780175903621e-05j),(-3.410488968156162e-05+4.6583397211318156e-05j),(-3.423129244819449e-05+4.774361245014595e-05j),(-3.430515972410041e-05+4.8855832984223e-05j),(-3.4328276610311676e-05+4.991732572952817e-05j),(-3.430251201985964e-05+5.0925463404462465e-05j),(-3.422980725162868e-05+5.18777324850483e-05j),(-3.41121642551474e-05+5.2771740529123414e-05j),(-3.395163365955629e-05+5.360522285296007e-05j),(-3.37503026414606e-05+5.4376048549530176e-05j),(-3.3510282707258254e-05+5.50822258433264e-05j),(-3.323369746583246e-05+5.5721906782188586e-05j),(-3.292267046722158e-05+5.629339127190594e-05j),(-3.257931318204724e-05+5.679513046441741e-05j),(-3.220571319511065e-05+5.72257295151612e-05j),(-3.180392268468532e-05+5.758394972948497e-05j)
