% Model:              antena_microStript_AITOR.mph
% Version:            COMSOL 5.0.0.243
% Date:               Jan 3 2023, 12:53
% Dimension:          3
% Nodes:              9912
% Expressions:        1
% Description:        Multislice
% x                       y                        z                        Color
-7.210563358451372        74.65800578451521        30                       1.8634272872780202
-7.828024884765231        74.4291289689142         29.999999999999996       2.371910818722154
-8.572124974305671        75.38625304202947        30                       1.527290968684805
-13.631942097289738       77.96577381557827        30                       0.26185071793818754
-13.666265718523608       75.751217967586          29.999999999999996       1.2304832126729737
-15.252964558179062       77.69265548889608        30                       0.33981185739615527
-11.172099826506422       76.74405168696885        30                       0.798865296187974
-7.314892349962362        73.77225239065112        29.999999999999996       2.8330509564968165
-11.602257185696926       73.23782209323659        29.999999999999996       2.9269026214327774
-10.738744541284307       73.35196811721734        30                       2.9073658723391347
-15.591876812908797       74.9860302174173         30                       1.5567903020243774
-11.953817204464343       73.17859430345285        29.999999999999996       2.936160807088418
-5.853842036577089        73.89747871757012        30                       2.5684101850484042
-15.129457503904057       78.72921486614986        29.999999999999996       0.10090305866590617
-15.893191159368653       72.40524181593996        30                       3.067867933582766
-6.845938287994368        79.26558960860368        30                       0.2327547213984509
-7.063848508044809        79.14175586553567        29.999999999999996       0.22748215062505964
-7.059712439899956        79.27823900888563        30                       0.22528100230699613
-6.120757654769414        75.28312393532762        30                       1.5416269941539245
-7.189988684439131        75.34667880125137        30                       1.3889052240435547
-7.45758022347603         78.90908920494338        29.999999999999996       0.23797747298665917
-11.086390772209793       79.44417334109724        30                       0.4884489725999939
-7.334375279334651        79.28615979570662        30                       0.2168591631223535
-7.02626932774668         80.2723701497445         30                       0.1673840989283092
-6.7936543097073825       78.99069302419937        30                       0.25637292595539085
-11.024194525287326       81.2098076845794         30                       -0.01733622026728789
-13.91455173923137        79.47592035847742        30                       0.02427988577767516
-7.546968906205364        83.21777613327863        30                       -0.08111597240992591
-3.5312576588694244       75.73044223254624        30                       1.6369103296572818
-3.528153198243799        76.90962285092442        30                       0.8606381210997021
-3.1522209930194833       76.64985498397856        30                       0.927221406893749
-5.041153065117358        77.87384205883286        30                       0.5422978167817722
-5.469791383704669        82.65063224178427        30                       -0.021715244932020192
-7.008401379868084        83.58943046216835        30                       -0.11635796012606797
-3.5186337123148297       80.52545009373273        29.999999999999996       0.23955210721769954
-1.7103740315579097       80.25913815919199        30                       0.18483359181145004
-2.8982434280042493       77.30480367214058        29.999999999999996       0.8186069235644478
-3.5161769440889197       81.45861492498456        30                       0.06113364003823391
-3.6760860551336942       81.3532966476002         29.999999999999996       0.08126820170169535
-3.716885707863748        81.58107937713108        29.999999999999996       0.047488378333931686
-3.60999770662945         81.51586059811014        30                       0.05383719845408237
-3.5153757516421287       81.76293529453565        29.999999999999996       0.042063590832326546
-3.50420068993404         86.0076069990447         29.999999999999996       -0.11636737471799627
-2.180942029285033        85.16430790460032        30                       -0.10434079757043097
-0.506233822273023        83.44100368659673        30                       -0.03676277934252476
-0.648217208565855        84.18751818707754        30                       -0.08480399673375436
-0.3003375337470672       83.96581805884531        30                       -0.07672476211471717
-5.139707437801857        80.38933604674136        30                       0.14705429292868927
-2.701741438259604        76.33857515368875        30                       1.1588002279424938
4.698116590317546E-15     79.12304855747946        30                       0.33656829021848633
4.583584467124195E-15     83.77441604670027        30                       -0.0679830077638226
-4.428427897781101        85.36981688754268        29.999999999999996       -0.10588490443267377
4.653845802068289E-15     80.92096952011761        30                       0.18827103075712592
-1.3098868893568336       87.52185764180675        30                       -0.11689007287638331
4.558855781247469E-15     84.77869504137135        30                       -0.10141709932532184
4.713697825957349E-15     78.49026492546282        30                       0.49509116127509045
4.4690523439308464E-15    88.42578353592106        30                       -0.09941678799496638
-0.748786620791271        74.13304559260317        30                       2.970338794122004
-3.53826801422902         74.04271962192489        30                       3.0980962592591403
-1.7940580458954996       75.22806225205676        29.999999999999996       2.260025486622143
8.526221274670687E-15     74.6987581272882         30                       2.572375912215279
6.730977378506531E-15     76.42231865811547        29.999999999999996       1.2055570421010184
9.08013322750858E-15      74.14491454867252        29.999999999999996       2.9412706069624157
-7.792677338110689        95.04635762030405        29.999999999999996       0.05866327608105079
-5.557047486884596        95.20195193634834        30                       0.057127843196816845
-6.9061449246266085       92.79555612024174        30.000000000000004       0.024644083614179108
-7.7781098079347135       92.34200018312791        30                       0.04178089156684159
-3.9045378727817748       95.28980071081843        30                       0.058001333152189506
-1.8136401556332427       95.34980586487781        30                       0.058173407424981616
